registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/cp4waiops/opencontent-minio-client,"",sha256:dc4615a6daf8ee2115ecc599f7d915febab6f818d66f2e44374e5eb7f46c5178,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/opencontent-minio,"",sha256:506b08e19b71a7b4165680fbd5de7fea43d528b02c2282abea3b70f3dd8806d5,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/opencontent-minio,"",sha256:cc68550ec75fed79511a635943173216b91c588d92e28e5df1b18ef188ea10c3,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/postgresql,13-postgis-ubi9-no-oci-20250929,sha256:4d36978589153bee8aff86be65f249b8c72dfe0f86914944446aec85fad4ff81,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/similar-incidents-service,"",sha256:77a59649ecfddb29e4db6b06da5386d506ed2bbf860152d144be918152ff01f7,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/similar-incidents-service,"",sha256:a4628552965b91112523b2939b88d658a959895568b7a203afd10967dcbde0a7,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/similar-incidents-training,"",sha256:080013a3db4d0eedf5afa55454b53eaf8a14a54202b5b150eff6b850b5cc4ce7,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/similar-incidents-training,"",sha256:b5d5a81f43f8c09aa0ccd88433fd011d3186e033343ed402fab19d36271bfbae,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-watson-ai-manager-operator-bundle,"",sha256:6ed638fe2243d9a69817370f2c5333d99e9eed9d279fca7020b062ffdcf0723c,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-watson-ai-manager-operator-bundle,"",sha256:818aa72ee1a3001403e727f6bb4b69ca6f4b21a3dd7e5b238a3f246a03d7465d,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-watson-ai-manager-operator,"",sha256:a61f7be19682495514e21e55a11839c7e8887e37264f2357ca97b94dae517f12,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-watson-ai-manager-operator,"",sha256:c8755c53e3ed9dc48c1ba5bc9027386f70cf699018d1464ab50925292e3dbab8,"","","","",0,CASE,"",""
