registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/cp4a/ums/dba-ums-secret-initcontainer,"",sha256:dbb77edb54b2d1136c784cb2bc2357a33ba8292d28ed0674b4c28b2e9a4ddb56,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ums/ums,"",sha256:6b60d531f3752a1844f8c1360ffe5a22689b90fdc88006cf88fcae05e473ef94,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ums/ums,"",sha256:7e6663fb4a14f4ebed0173cc9e61b07cac4dc85d378b39e9003499416fa5167c,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-bai-foundation-operator-bundle,"",sha256:681f357799f508d299d0e76edeeaa5719271b60feed71c6d611ea039db591715,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-bai-foundation-operator-bundle,"",sha256:ca1d3660c11b36742b942283722385be50b8b22a8120af128aaf2c0a4b0c2a86,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-bai-insights-engine-operator-bundle,"",sha256:c774a92666f8e47e39eadf41cb75c6eb71793bc75bc622a3d12a360b7ff71a70,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-bai-insights-engine-operator-bundle,"",sha256:ccf0e5f49f41919a5777b7aaf4815014e1d090647b5cecaf66eaedba2e487796,"","","","",0,CASE,"",""
icr.io,cpopen/icp4a-insights-engine-operator,"",sha256:1e378cf3a7c932d08aa8a2bc39b9afe0ec613602edb8dde368b527dcb70abc98,"","","","",0,CASE,"",""
icr.io,cpopen/icp4a-insights-engine-operator,"",sha256:b0371d6558a80fdb4f73da050d3b405568e7d2af5b2a332dbbe73db9c8097ec8,"","","","",0,CASE,"",""
icr.io,cpopen/icp4a-operator,"",sha256:26f67fb09adf7e44b8d6d0cfda79ab48af19980255e83bf464309cd8cc69eeeb,"","","","",0,CASE,"",""
icr.io,cpopen/icp4a-operator,"",sha256:5ae8086d8ccf30ec56a31edabc07565a14b489326efcebb48790c8f02744ca70,"","","","",0,CASE,"",""
