registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/cp4waiops/nasm-dns-observer,"",sha256:c084f06483c2bda9e6140090126724af01fc1aeee7c54fa419b1c686ffeab773,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-docker-observer,"",sha256:39f5b95290cf126322c054946ad0fc08591cfe162e62c9dcb5941aafaca3e792,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-docker-observer,"",sha256:c6f89d180cb3d2c31be4df3702de32e0bad433e756824297c858691265f52740,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-dynatrace-observer,"",sha256:0a09511edb1e6de704fb8940ed07e8f8136040cc0e179e5936b3cd1916af4b8e,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-dynatrace-observer,"",sha256:dab05085187361b62e92314f43f515fc1003affaeeae94a2d819b62dac2c2026,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-external-risks-observer,"",sha256:097440dfdd615909312b9b667ff48b8ef13470a89c21876ebc31400b647ad94b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-external-risks-observer,"",sha256:1e4fabb99d42f4b7400d71239c37a2c8e3416d2a2978fa88193e1add1cace45f,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-file-observer,"",sha256:9bd4b28f7f42f4becc676ed48c9f06cea884068290cde60cdfc5d3ef63c38e3b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-file-observer,"",sha256:a7e6cdf66817659c9e44b7c7b828f09fc5d1b8493cc4d1b7c8763c1cb0414c6e,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-gitlab-observer,"",sha256:1da7a895ec0b246508f3e403a205ee9cb3074aa9e6c4e75cf2263205a0432d34,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-gitlab-observer,"",sha256:9c9c2d81c72755decfa2830efa0229f0da02e6df323265cc14841325820ca0f9,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-googlecloud-observer,"",sha256:0daa94aa5f65cb4f10982e818f06569d532dc652c8944576bc826177e3bfaa90,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-googlecloud-observer,"",sha256:ceb6fa5eb3e72dc4041120240567a5b898b230f48174845bec3ba7521d617250,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-hpnfvd-observer,"",sha256:040a97c3cc322b260387b12095ba94df2b3b9ce7c5917e374f0be01b60ba7879,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-hpnfvd-observer,"",sha256:f699c7e5a41f3233d1f9a378ba8a5858fbd2788d4453f3639350f686afb5deb5,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-ibmcloud-observer,"",sha256:98936a0645f010319725979f78e8b9c0ad6649ff240ac5d4d8702b41f5c5914f,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-ibmcloud-observer,"",sha256:d04b5445e4bb11b27093e14cbbf1d8b4a66a0ed58a9de85532dbab16a5a3e97f,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-instana-observer,"",sha256:89e3e2cc64cec9102a3f7039a0de915fbf5e8b4ea5cbd2677a200b06f66664b8,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-instana-observer,"",sha256:8ac0494c83f540f3488818881b52750bf943cf868c7a5e97b2a0d2a548323ad9,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-inventory-service,"",sha256:5dcc0d4f2cc938181eb1cbd3344ec4c0d9f5384f82534dea99654c3a9a31f7d8,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-inventory-service,"",sha256:f76cb2caac542de2408f813f65f2f5167fa0d01349332edd1c712260e826e864,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-itnm-observer,"",sha256:6b4107106c2c23e715a20329a3b701b443b6ef550da4ff564091a7138c4e9c42,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-itnm-observer,"",sha256:854b42669e37592372d1f791a5edc927f11cb24e41305bbe6ddc45584de9e3e0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-jenkins-observer,"",sha256:d7f20ac70ba8c8dbdbe9f53752cf8b3dbf7d3843f79d8ff3152152ebbd98bc09,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-jenkins-observer,"",sha256:ea0486ab3d6b0bb21433b7458a69079b513ba8cc5278140b227c747d1fd69aa6,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-junipercso-observer,"",sha256:3b5deccfdaff6917fa2488991d9fa3d627c4ac090bdb8de1696b44dde4bf3cde,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-junipercso-observer,"",sha256:a254eb6848aa10cd7409db2ad1b5b9634e7c0aa9a19ac616c0e2e2a2a9a7ced8,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-kubernetes-observer,"",sha256:584ee581aad99acdc99e651c91d5ac48af5ffcd936bdf5f318bf87cad9fd40ee,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-kubernetes-observer,"",sha256:6a9752a72543375c6bf8b6355a23f182da6405c7f25c6941fdfc6615cf346930,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-layout-service,"",sha256:3c3b3de9a15c685dc20454642c4c41b399d3c0600117064e0bbab25f7f72dff3,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-layout-service,"",sha256:f8450af7406c3c31e010d1231faad8fbfa29038ba58ded73da4c3a10453fb739,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-merge-service,"",sha256:3e1a53f5de4aceecc9ef56678d6c7b35e400374e48c4bbd1f140994e0f0e0e20,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-merge-service,"",sha256:fcb48176076bba85940c097883d2805be151a5132f16aadc514ea7a8d7663464,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-newrelic-observer,"",sha256:a0f7af324655b3444ad1445002f6b2977094be1db60a5de4ecd38ae902904fee,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-newrelic-observer,"",sha256:d56037a9912d6d7c54c53818116fd23f5099820ccd8e3a978bcca2a743947fb0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-observer-service,"",sha256:314bad95678cbaba102312cb8df81cb231efa3a8db900cea3856e279ea228f74,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-observer-service,"",sha256:d6e2bb14d8684a027b7febc3f5f366407d15f08d12efb57cd9e9e013f04c6d39,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-openstack-observer,"",sha256:3211f83809887acacc6f7c474c49e76fe040e456c70e160737034a2e7efb607f,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-openstack-observer,"",sha256:b71cd39b188c6f377f6c957377f0443f313649570bfc42da3cb79ea8a66fc883,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-rancher-observer,"",sha256:88642cbe074279e59e40c0a0e115930cec37a375e45c3f3e68217c846534316c,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-rancher-observer,"",sha256:a2fbd7bd4e3b7564280776d5ea07147ab149296d6f59953717577baeb1c06bf8,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-rest-observer,"",sha256:45db94e37865baa5a34d14794673def4c0e893c86d876eda07b7ca6f6bd8f488,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-rest-observer,"",sha256:f3197db6f6f6fbf628cff931472e9ea1cf55988e47309120d5cb946f25441873,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-sdconap-observer,"",sha256:12d07078ce8205def54f4e95a30dfa6ac207a387cbc3cea50580c2e50c863068,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-sdconap-observer,"",sha256:1d296bb7126b0bf5d84d475eb0d116776b8f389513e1bf05ceb6363f9e177960,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-servicenow-observer,"",sha256:49209d1f239f80a8be20039024fbfa9275ddf9b9d63a2a7818dda4bf37543063,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-servicenow-observer,"",sha256:e56e008fcf1e86b52a141acf66c29e7e4ec1c530fe5c7b2e22322f5841ae61cc,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-sevone-observer,"",sha256:2839661973d75f8eef9c817f6c1f13d547270375e513ca352e7493c850aa42fc,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-sevone-observer,"",sha256:2c9b6ce11466a2990f18a110382faed4623623524f0be33520ea9f50df25dc69,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-status-service,"",sha256:0fe6f75295d27f325f5f9d9e811e17ffc31a39aa0860c703c8e1997c011aa23b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-status-service,"",sha256:52daee0c27622142caea9b9bf66584f1980e390c845b3d7164d487240eae07f4,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-taddm-observer,"",sha256:4d60135b7c1df42f31e38618f2010495669253298b35858ac7f1a3b1acd4a21b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-taddm-observer,"",sha256:bbef59270956fc0394987b36e16a8279ae1eff6d9379ab201858734cdb399709,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-topology-service,"",sha256:86ff176f3f89201a39a54707b63a924cdd4439a56fb58b78acbc1806002f1a2b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-topology-service,"",sha256:b6346ef5bd945cf015a721ef323ac908aca3a02319906e8019544d58225fc20d,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-ui-api,"",sha256:cfca89f6c2a87412bbc4f8a4e1fe40d663f6442ecd5cf296f5ca51b79a89ba27,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-ui-api,"",sha256:e125da88206bd84afcd31d5c1da851fb6179390e9d074344c0678ce0978f375c,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-viptela-observer,"",sha256:1bf78bfdf4110e0ffd2d22542221871ecfdfa3b88f308ec8fec73c1023064f89,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-viptela-observer,"",sha256:418eaf35ce71a76d77c952f9114a2e726500f89a020b381e019feb4140be889b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-vmvcenter-observer,"",sha256:83476f928e3e63fb6e5f82e295556d637c91747cf8726877e1f4962c94aab7e1,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-vmvcenter-observer,"",sha256:8da8410a17d35bc95177ad4749fcc885d39465a03751595c8221e4eb714052a2,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-vmwarensx-observer,"",sha256:1fe2fd10217f5343851a85f0b130393aace9b19a8ab298d2e3222cc298baf17b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-vmwarensx-observer,"",sha256:db65d6cb1b2042b96441920734a487687db9e76150750e8d73ee83d226b4d399,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-zabbix-observer,"",sha256:6b89fe6ec4d28d106453d2b9cc518c04dd82464f3b02c0ec98d4a17f910e0ea5,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/nasm-zabbix-observer,"",sha256:dec0a62ebd5bb2c41a2029626687c4504c1b5f39cc792e3a433a5940b080fb33,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/opa,"",sha256:3c0aae7f3f00f885ee96df3097f21e842b21ec42413507984cfbf339f3313e4b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4waiops/opa,"",sha256:ff5f8c46b3cc9df6d132bea46e3f36a48ab8130b8ffa4a29077a26c349d665ab,"","","","",0,CASE,"",""
icr.io,cpopen/asm-operator-bundle,"",sha256:e4d6b85076573112892bcbb706a94004e81ad00f838925f1092908461b2c57b3,"","","","",0,CASE,"",""
icr.io,cpopen/asm-operator-bundle,"",sha256:e656cd097c04015cc1f5e49f83e9a48a5039523f5977edfd25822791d44912d9,"","","","",0,CASE,"",""
icr.io,cpopen/asm-operator,"",sha256:50962587c91006b17df648f96cd22920903658f378bc0d9c3e1dc81293f5003b,"","","","",0,CASE,"",""
icr.io,cpopen/asm-operator,"",sha256:d38273c6aef31bccb86b87081196d2426b7afa5e77d657ec22871cffa5a65f93,"","","","",0,CASE,"",""
