registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/cp4a/ban/navigator-sso,"",sha256:2c59022a4a506e1b820d13967540bc61e0295d621f0edbff4ed60d32228c7196,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ban/navigator-sso,"",sha256:4d66109ae690a7f4a001cdcde71ac24f85432121882d6cebf1733b4ad65b67e0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ban/navigator-sso,"",sha256:7dbacea4fa9c0343e77bc90b5b0967ef816a74a9ff0460d8fe9e3fec58743fc2,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ban/navigator,"",sha256:09103d034d977d1ac1ffdb6a9fcf6374a418f62972795a27d05435a9a97bacf0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ban/navigator,"",sha256:30963ee23c0d23ef6698a8f7e9a1f321e57b1c2c9486dd29507b65b17387a3c5,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ban/navigator,"",sha256:3c2fd5aaa474eaae58c3c29d17052af964e9cfef873489f2e5c2c8013d54bc99,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/common/dba-keytool-initcontainer,"",sha256:fd1b593dddef6f0b0439b72f7f5350ec99b83d13d31472d7c09e1008ba571c91,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cmis,"",sha256:296fd44f255c94552e481992af4906de61c6ccf898908f890893a15a0e21f797,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cmis,"",sha256:2b66a00030ff54ef3c637e86610700f76fb227f77cc95a3bc5ca8277d26c45a4,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cmis,"",sha256:5e9a84a2cf49ea7f9c486a9eaa8df63b2a0199ec0c13e775b21528fba8a5d1ad,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe-sso,"",sha256:7b41e9651fac8c1e87bc041e79e1a781669cee53ea01abf6d4969556f263ae0d,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe-sso,"",sha256:b24d4fbbd7a71395b17b5df41d1783cc5c8398fe2f8d733eef41980f43d0dc81,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe-sso,"",sha256:ce06dd7e0d81b92e1b65d0ef3fa189d7cce0a0ecbb0f835ab6bf106599a6a66a,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe-sso,"",sha256:f91ebea44c69c344b919e6107d13bd43e064ac0091791ce72bf182eff52aeff1,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe,"",sha256:027e27515072bf51d35ec589e47fc4509f42b519bde3108f534a61e32edfdcb6,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe,"",sha256:22d68c86a6aad449815135b05ed76aeda134ceb946857cc3fcad1aabe9a6e97b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe,"",sha256:32dc137c03b89f90a03c5c2bba3a64de871ddbd905bf70c54a0f0c563a76e6af,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/cpe,"",sha256:ffd572f1ae1fd5ab7795844c684e728cfff336526b6a5f39cfda48665435eb6b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/css,"",sha256:072330ad38659e84070ff29d01e18b7911f72964f7c12c0a85ee876c3f457e7a,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/css,"",sha256:325e1c1b7fc94cbb027b9274a5e863ded824f6ea196ead99ee7a90b9192aa6c7,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/css,"",sha256:39969ab8eed4baead4c0e60aa47f5a8af5a6d6667e0339b8571003a05896d6fb,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/css,"",sha256:746e02821ff8c2c69bef90cb2e9ab3a8a6fd0d8bf4b4f9753be289f6175b0dfe,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/extshare,"",sha256:04ec9ab92c41d0e7ddb7afbecfceb11a908d6292b9ae08d18aaa969835ad7c5e,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/extshare,"",sha256:13378ebf8c5ccdba302b113833cba933be1558747c0732e2033889aa6cea28fb,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/extshare,"",sha256:76d44130a6cc21da6abe5c26414023bb2ca5abfbc7f8c3d3270a746afef793f6,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/graphql,"",sha256:0b2c6b81a6494f5d3ed08cbe7e9daeedb4346d610e6e153f7161e205b782e970,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/graphql,"",sha256:37231ec66747a16d4dca005029709ee785db4de861783b5ab60e28ef6604337d,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/graphql,"",sha256:7d8a098cd1644ce02e508771cf991ca55764760d40b8e1b283b670131dfa44c1,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/graphql,"",sha256:9b73561c7a070dab3db3067b29fe0aea2c353880cbec8263f89f0b4efe002b67,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/taskmgr,"",sha256:337a8e8d31229ff5790d12b3a5153277b5ece64f8280778e6778922b2053fc83,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/taskmgr,"",sha256:3b97aaf99cd9d032f16c58f65b970c2f5d5c4eb6d829580325cfe2522c031b2e,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/fncm/taskmgr,"",sha256:caf69e4d62debe49811ad1c16f456de65c570e07f13b33ceb9f926d932e0f78b,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/cdra,"",sha256:c6fa51406b38c525e207287db283de87d4b80be6c2043d3ad1949d8e8e9d2cc0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/cds,"",sha256:9d2fa4b6508f3547a0f08f34a3d4fe400959d357b02fe57421e076d4f8756fd6,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/cpds,"",sha256:a313afc3cb575819ceebdc9ba60ca3feb6959abe3abbc4adfe861851741207c9,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/dba-keytool-initcontainer,"",sha256:ca46352036589e9a0963bec6c4ff4c3513c3d26ec5db34120a2792b7926f6240,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/gitgateway,"",sha256:d3dc59083ad4df738b4dbde2de6d51577b8927462342e594bb2e45693c1b0caf,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/mongo_adp,"",sha256:6bf3e5c1f922a28e086a947e46f8fb11e66847db78e25dcdf4622174caef3f17,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iadp/viewone,"",sha256:4fd0d3cb656c3ba8d55ff16b7e5d73d674b132f30d2417fba24c5a9fc59c0599,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iccsap/iccsap,"",sha256:0309740cc9a67f870ece38be08772698f8c515e5b57684cc4cc77a206da5e985,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/iccsap/iccsap,"",sha256:433bf0dbf7fc02804b92954910f572489ae0344a08412a5b73b55f3cd1ed1ef0,"","","","",0,CASE,"",""
cp.icr.io,cp/cp4a/ier/ier,"",sha256:37dbd75d4f85808b92bb5cfebf4df3a9d19f3ec1713b7e9d50094d05e2c3364a,"","","","",0,CASE,"",""
