registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/icpa/transformation-advisor-neo4j,"",sha256:b1893b53faf9f991ec56c5b6dfa799c4f2faef270a426d87b1b37b55382e948f,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:2efcce1bede8b9864540d3036bd3988c13e3ba043751c5c1b40eaa8bff48cdd6,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:92b501fb4d3aef4c71ba448a49b84a93a524e6b7658a39398e6f29544b58f6b1,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:a5eca6cfc0e0c62d5678054bd273535344ef1eddb1e134ba890964d2af4720be,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:af07967e2752ac40932363b712db9ab07e3f440d92045abb99c99fd385e511a0,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:b366661135be8d12b56c6a3bed1729b1e675e1e2112d684eceab0a0d95a7899a,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-server,"",sha256:f2afa67ecf631aa00d048aa0474261875a0a0a3ab993fdeb1f483d63d0bcdd49,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:46b967cb521c26b026e0a8d4c7794696bb249eaaa2c736093403456ee0fb4a68,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:55fc22774d5b2206e88398eabdbd6be4aec66d93b1440a6d9cb36b9ef652f443,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:5d17067d9a214067781e2c2ff19d4a5d0d9c903800e97ad1a9d087d8a9aa39a1,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:b7332ecd38990663cd4dd90fadb4400f6e8c1d2c503a9cbee4bf6e4faba54a8b,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:d28e432076565bd0eb7f327fab95485fea43af24e982263736433c2218f2415c,"","","","",0,CASE,"",""
cp.icr.io,cp/icpa/transformation-advisor-ui,"",sha256:dc5a0c015411f465bfca5c97c8343ff6937cc4705a365bb380638d2f55a7ba4d,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:18f4667c3833038a12e7d530221504229316c72baa67f0008db54d1040b0624f,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:45f4b0ca6ed49e3b77195fcfdd7decfed5a61b19dba027fa90750b324fc84ada,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:4c0ee4177315c47bbb8e71d239a6b6e2502313e85cacbe5239dbcc002878d5fb,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:4e44840bbed50b04698f882a11934b28bf76494e6a3c502924534c0a88fd4a13,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:7e02875bdf0d68b4b784b5d91a1856b7b42aa76a611bfb6c1fd94186960a61e0,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:9641e9425bc7a522182370bd8fb004403f79877959738445b9de8780d0b02f32,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator-bundle,"",sha256:f62234d7314401cb5f559cc653d355bed13c0fab624a999d91e6328433bd23bf,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:0b91af2dae0800baa05a19233240883cd323fe28141e2af48efea21a3d4d24af,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:2fd0286bbf27179eff7230f69239866984c5440846965b951bfa051e1701f788,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:3942294836f9e11a3393a5f3ef595b97b9d57ac0a6409abaa5f183ecf6fbcdca,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:70b6170ed4fcf12b9524104a92fccd0f1989635d1c8176c6ea86faa4645f661e,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:752fcc5a25b8c5ab340d2610174b19f83899a9fe3a78c94f2e14eb8b1fb968a7,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:77b65fab272bbdfd3f2defddb6a5cb2424be85121b34128806f44207612500b7,"","","","",0,CASE,"",""
icr.io,cpopen/ibm-transformation-advisor-operator,"",sha256:a96367c0570d820e67cad152d72d25ea8fcdf8d3755a9c48aaa439c513807c8c,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator-bundle,"",sha256:10b2fdbd633a9cbf2d349f714772aa70eef429538ccd3b0b7bc668a3c4136292,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator-bundle,"",sha256:5a6701527020658a97750981cb409eaac917546e9ad48f0d998ce67fe7a8922d,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator-bundle,"",sha256:69d4f6882f01fae2792e3672f759bc447501439454a973fe1cbe382357d1b4f2,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator,"",sha256:007403e00305642bed5742e67ed374007f7f9f933b9a1c50ca80e2ac2859d51e,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator,"",sha256:6fcea1cfc7b5a75d941cac6bc9782ba956580cff1925abec11dfc2bad8984542,"","","","",0,CASE,"",""
icr.io,cpopen/transformation-advisor-operator,"",sha256:a5099da8f7b9db8c2bbbeefcd90b32ea2adca60a30a98bc7c990510dbc17c2a1,"","","","",0,CASE,"",""
